Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,time
36374384,11596036,24778348,0,11943444,0,1136668,64750628,163302556,14175448,262144000,6107136,138176,224,0,0,0,0,0,2048,41437796,333764,41104032,6392,41328,181680088,264108356,30376,0,43900,2733008,136476,168,2869484,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111838.408642
36518788,11726312,24792476,0,12072948,0,1136668,64750676,163302556,14304588,262144000,6107136,138176,560,0,0,0,0,0,2048,41423740,333764,41089976,6416,41332,181547512,264108356,30376,0,44028,2733008,136476,168,2869484,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111839.421324
36671360,11865156,24806204,0,12211632,0,1136668,64750688,163302556,14443384,262144000,6107136,138176,576,0,0,0,0,0,2048,41410020,333764,41076256,6336,41364,181408872,264108356,30376,0,44668,2732912,136468,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111840.433379
36825400,12005072,24820328,0,12351760,0,1136668,64750688,163302556,14583252,262144000,6107136,138176,568,0,0,0,0,0,2048,41395896,333764,41062132,6336,41364,181268628,264108356,30376,0,44936,2732912,136468,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111841.445326
36981396,12147404,24833992,0,12494072,0,1136672,64750708,163302556,14725700,262144000,6107136,138176,592,0,0,0,0,0,2048,41382232,333764,41048468,6336,41364,181126280,264108356,30376,0,45212,2732912,136468,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111842.457302
37135892,12288236,24847656,0,12635096,0,1136672,64750708,163302556,14866712,262144000,6107136,138176,612,0,0,0,0,0,2048,41368568,333764,41034804,6336,41364,180985196,264108356,30376,0,45484,2732912,136468,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111843.46924
37294492,12432700,24861792,0,12779292,0,1136672,64750756,163302556,15010812,262144000,6107136,138176,544,0,0,0,0,0,2048,41354508,333764,41020744,6392,41468,180839620,264108356,30376,0,45472,2732912,136460,168,2869372,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111844.481216
37448956,12573444,24875512,0,12920500,0,1136672,64750756,163302556,15152020,262144000,6107136,138176,544,0,0,0,0,0,2048,41340788,333764,41007024,6400,41468,180698632,264108356,30376,0,45832,2732912,136460,168,2869372,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111845.493164
37603532,12713952,24889580,0,13061436,0,1136672,64750760,163302556,15292400,262144000,6107136,138176,604,0,0,0,0,0,2048,41326724,333764,40992960,6400,41468,180557892,264108356,30376,0,46104,2732912,136460,168,2869372,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111846.505114
37757580,12854336,24903244,0,13201368,0,1136672,64750760,163302556,15432312,262144000,6107136,138176,608,0,0,0,0,0,2048,41313060,333764,40979296,6400,41468,180418028,264108356,30376,0,46376,2732912,136460,168,2869372,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111847.517059
37911056,12994092,24916964,0,13341168,0,1136672,64750780,163302556,15572400,262144000,6107136,138176,632,0,0,0,0,0,2048,41299340,333764,40965576,6400,41468,180277860,264108356,30376,0,46644,2732912,136460,168,2869372,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111848.529017
38065604,13134572,24931032,0,13482040,0,1136672,64750800,163302556,15712880,262144000,6107136,138176,660,0,0,0,0,0,2048,41285272,333764,40951508,6392,41468,180136880,264108356,30376,0,46972,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111849.540952
38219596,13274900,24944696,0,13621924,0,1136672,64750804,163302556,15853244,262144000,6107136,138176,660,0,0,0,0,0,2048,41271612,333764,40937848,6392,41468,179996016,264108356,30376,0,47240,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111850.552929
38373480,13414656,24958824,0,13761692,0,1136672,64750804,163302556,15992960,262144000,6107136,138176,664,0,0,0,0,0,2048,41257484,333764,40923720,6392,41468,179856704,264108356,30376,0,47512,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111851.564877
38527372,13554884,24972488,0,13902332,0,1136672,64750804,163302556,16133172,262144000,6107136,138176,664,0,0,0,0,0,2048,41243820,333764,40910056,6392,41468,179716448,264108356,30376,0,47784,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111852.576829
38681308,13695156,24986152,0,14042196,0,1136672,64750804,163302556,16273576,262144000,6107136,138176,656,0,0,0,0,0,2048,41230156,333764,40896392,6392,41468,179575836,264108356,30376,0,48052,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111853.588773
38833620,13833344,25000276,0,14180332,0,1136672,64750804,163302556,16411452,262144000,6107136,138176,664,0,0,0,0,0,2048,41216032,333764,40882268,6392,41468,179437800,264108356,30376,0,48320,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111854.602527
38986220,13972248,25013972,0,14319192,0,1136672,64750804,163302556,16549756,262144000,6107136,138176,664,0,0,0,0,0,2048,41202360,333764,40868596,6384,40868,179297440,264108356,30376,0,48312,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111855.614452
39139380,14111340,25028040,0,14458072,0,1136672,64750828,163302556,16689060,262144000,6107136,138176,688,0,0,0,0,0,2048,41188292,333764,40854528,6360,40868,179158336,264108356,30380,0,48584,2732916,136460,168,2869376,14376,30411152,31248380,30380,34156673340,34359738367,692700,0,0,1430111856.626594
39290964,14249204,25041760,0,14596156,0,1136672,64750828,163302556,16826748,262144000,6107136,138176,664,0,0,0,0,0,2048,41174572,333764,40840808,6360,40868,179020336,264108356,30380,0,48852,2732916,136460,168,2869376,14376,30411152,31248380,30380,34156673340,34359738367,692700,0,0,1430111857.638593
39445732,14389848,25055884,0,14736984,0,1136672,64750828,163302556,16967504,262144000,6107136,138176,660,0,0,0,0,0,2048,41160448,333764,40826684,6360,40868,178879496,264108356,30376,0,49120,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111858.650541
39601088,14531532,25069556,0,14878440,0,1136672,64750828,163302556,17109072,262144000,6107136,138176,652,0,0,0,0,0,2048,41146800,333764,40813036,6360,40868,178737720,264108356,30376,0,49392,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111859.662499
39755404,14672184,25083220,0,15019096,0,1136672,64750828,163302556,17249292,262144000,6107136,138176,648,0,0,0,0,0,2048,41133136,333764,40799372,6360,40868,178596484,264108356,30376,0,49664,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111860.674396
39908532,14811188,25097344,0,15158340,0,1136672,64750828,163302556,17388628,262144000,6107136,138176,652,0,0,0,0,0,2048,41119012,333764,40785248,6352,40868,178457124,264108356,30376,0,49936,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111861.686301
40060992,14949984,25111008,0,15296916,0,1136672,64750848,163302556,17527400,262144000,6107136,138176,688,0,0,0,0,0,2048,41105348,333764,40771584,6352,40836,178318740,264108356,30376,0,50144,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111862.698252
40213932,15088744,25125188,0,15435868,0,1136672,64750848,163302556,17666148,262144000,6107136,138176,688,0,0,0,0,0,2048,41091168,333764,40757404,6352,40836,178179364,264108356,30376,0,50412,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111863.71016
40366412,15227504,25138908,0,15574796,0,1136672,64750848,163302556,17805116,262144000,6107136,138176,688,0,0,0,0,0,2048,41077448,333764,40743684,6352,40836,178040484,264108356,30376,0,50680,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111864.722085
40518892,15366264,25152628,0,15713192,0,1136672,64750852,163302556,17943628,262144000,6107136,138176,696,0,0,0,0,0,2048,41063732,333764,40729968,6352,40836,177901732,264108356,30376,0,50948,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111865.733987
40671776,15505024,25166752,0,15852120,0,1136672,64750852,163302556,18082196,262144000,6107136,138176,696,0,0,0,0,0,2048,41049608,333764,40715844,6352,40836,177762976,264108356,30376,0,51216,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111866.745959
40824100,15643620,25180480,0,15990320,0,1136672,64750852,163302556,18221036,262144000,6107136,138176,584,0,0,0,0,0,2048,41035900,333764,40702136,6352,40836,177624096,264108356,30376,0,51484,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,112,0,1430111867.757869
40976636,15782032,25194604,0,16129348,0,1136672,64750876,163302556,18359568,262144000,6107136,138176,616,0,0,0,0,0,2048,41021776,333764,40688012,6352,40836,177485216,264108356,30376,0,51752,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111868.769803
41128196,15919872,25208324,0,16266988,0,1136672,64750876,163302556,18497096,262144000,6107136,138176,616,0,0,0,0,0,2048,41008056,333764,40674292,6352,40836,177347452,264108356,30376,0,52020,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111869.781728
41277976,16056156,25221820,0,16403232,0,1136672,64750876,163302556,18633788,262144000,6107136,138176,616,0,0,0,0,0,2048,40994560,333764,40660796,6352,40836,177210556,264108356,30376,0,52280,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111870.793654
41430100,16194268,25235832,0,16541348,0,1136672,64750876,163302556,18771996,262144000,6107136,138176,616,0,0,0,0,0,2048,40980548,333764,40646784,6352,40836,177072504,264108356,30376,0,52548,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111871.805549
41582424,16332928,25249496,0,16679820,0,1136672,64750876,163302556,18910600,262144000,6107136,138176,620,0,0,0,0,0,2048,40966884,333764,40633120,6352,40836,176933724,264108356,30376,0,52812,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111872.81744
42419004,17164732,25254272,0,17511368,0,1136672,64750876,163302556,19742192,262144000,6107136,138176,628,0,0,0,0,0,2048,40962108,333764,40628344,6352,40836,176100940,264108356,30376,0,54300,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111873.829331
42470820,17212056,25258764,0,17559064,0,1136672,64750876,163302556,19789656,262144000,6107136,138176,628,0,0,0,0,0,2048,40957616,333764,40623852,6352,40836,176052580,264108356,30376,0,54488,2732908,136460,168,2869368,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111874.841279
42624268,17351292,25272976,0,17698532,0,1136672,64750900,163302556,19928960,262144000,6107136,138176,244,0,0,0,0,0,2048,40943460,333764,40609696,6352,40836,175913172,264108356,30376,0,54792,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111875.853164
42777600,17490848,25286752,0,17837920,0,1136672,64750900,163302556,20068004,262144000,6107136,138176,248,0,0,0,0,0,2048,40929684,333764,40595920,6352,40836,175773796,264108356,30376,0,55060,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111876.865064
42930000,17629416,25300584,0,17976252,0,1136676,64750896,163302556,20206836,262144000,6107136,138176,112,0,0,0,0,0,2048,40915852,333764,40582088,6352,40836,175634792,264108356,30376,0,55328,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111877.876967
43082324,17767672,25314652,0,18114736,0,1136676,64750896,163302556,20345296,262144000,6107136,138176,128,0,0,0,0,0,2048,40901784,333764,40568020,6352,40836,175496656,264108356,30376,0,55596,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111878.888911
43234248,17905872,25328376,0,18252516,0,1136676,64750920,163302556,20483056,262144000,6107136,138176,152,0,0,0,0,0,2048,40888064,333764,40554300,6352,40836,175358520,264108356,30376,0,55864,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111879.900829
43385260,18043276,25341984,0,18390524,0,1136676,64750920,163302556,20620888,262144000,6107136,138176,152,0,0,0,0,0,2048,40874456,333764,40540692,6352,40836,175221004,264108356,30376,0,56128,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111880.91276
43536800,18180804,25355996,0,18527620,0,1136676,64750924,163302556,20758348,262144000,6107136,138176,152,0,0,0,0,0,2048,40860444,333764,40526680,6352,40836,175082744,264108356,30376,0,56396,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111881.924665
43689204,18319600,25369604,0,18666616,0,1136676,64750944,163302556,20896964,262144000,6107136,138176,136,0,0,0,0,0,2048,40846840,333764,40513076,6352,40836,174944112,264108356,30376,0,56660,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111882.936578
43841224,18457496,25383728,0,18804320,0,1136676,64750944,163302556,21034820,262144000,6107136,138176,448,0,0,0,0,0,2048,40832716,333764,40498952,6352,40836,174805728,264108356,30376,0,56928,2732940,136460,168,2869400,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111883.948481
43992348,18594956,25397392,0,18942400,0,1136676,64750944,163302556,21172620,262144000,6107136,138176,464,0,0,0,0,0,2048,40819052,333764,40485288,6352,40836,174667616,264108356,30376,0,57192,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111884.96036
44144572,18733516,25411056,0,19080316,0,1136676,64750944,163302556,21310812,262144000,6107136,138176,464,0,0,0,0,0,2048,40805388,333764,40471624,6352,40836,174529356,264108356,30376,0,57460,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111885.972264
44294460,18869336,25425124,0,19216744,0,1136676,64750944,163302556,21446832,262144000,6107136,138176,464,0,0,0,0,0,2048,40791320,333764,40457556,6352,40836,174393204,264108356,30376,0,57728,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111886.984399
44440652,19001864,25438788,0,19348892,0,1136676,64750968,163302556,21579420,262144000,6107136,138176,488,0,0,0,0,0,2048,40777712,333764,40443948,6352,40836,174260772,264108356,30376,0,57988,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111887.996328
44589520,19137068,25452452,0,19483848,0,1136676,64750968,163302556,21714600,262144000,6107136,138176,484,0,0,0,0,0,2048,40764048,333764,40430284,6352,40836,174124868,264108356,30376,0,58244,2732916,136460,168,2869376,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111889.008223
44739504,19273040,25466464,0,19620228,0,1136676,64750968,163302556,21850512,262144000,6107136,138176,480,0,0,0,0,0,2048,40750036,333764,40416272,6352,40836,173989088,264108356,30376,0,58504,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111890.020135
44885884,19405756,25480128,0,19753136,0,1136676,64750968,163302556,21983168,262144000,6107136,138176,480,0,0,0,0,0,2048,40736372,333764,40402608,6352,40836,173855664,264108356,30376,0,58768,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111891.032064
45042260,19548140,25494120,0,19895132,0,1136676,64750864,163302556,22125008,262144000,6107136,138176,480,0,0,0,0,0,2048,40722296,333764,40388532,6344,40832,173713448,264108356,30376,0,59036,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111892.044051
45191596,19683860,25507736,0,20030848,0,1136676,64750868,163302556,22260992,262144000,6107136,138176,492,0,0,0,0,0,2048,40708684,333764,40374920,6352,40796,173576792,264108356,30376,0,59240,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111893.055995
45341888,19820484,25521404,0,20167860,0,1136676,64750888,163302556,22397900,262144000,6107136,138176,504,0,0,0,0,0,2048,40695016,333764,40361252,6352,40796,173439772,264108356,30376,0,59504,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111894.067948
45492284,19956980,25535304,0,20304120,0,1136676,64750888,163302556,22533912,262144000,6107136,138176,504,0,0,0,0,0,2048,40681116,333764,40347352,6352,40796,173303372,264108356,30376,0,59768,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111895.079889
45645668,20096700,25548968,0,20443620,0,1136676,64750888,163302556,22673904,262144000,6107136,138176,500,0,0,0,0,0,2048,40667452,333764,40333688,6352,40796,173163128,264108356,30376,0,60028,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111896.091849
45797024,20234044,25562980,0,20581192,0,1136680,64750888,163302556,22811212,262144000,6107136,138176,548,0,0,0,0,0,2048,40653444,333764,40319680,6352,40796,173025960,264108356,30376,0,60300,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111897.103801
45946156,20369452,25576704,0,20716600,0,1136680,64750888,163302556,22946776,262144000,6107136,138176,548,0,0,0,0,0,2048,40639720,333764,40305956,6352,40796,172890304,264108356,30376,0,60564,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111898.115721
46096656,20505884,25590772,0,20853028,0,1136680,64750888,163302556,23083096,262144000,6107136,138176,548,0,0,0,0,0,2048,40625652,333764,40291888,6352,40796,172753048,264108356,30376,0,60824,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111899.127637
46247412,20642976,25604436,0,20989908,0,1136680,64750888,163302556,23220000,262144000,6107136,138176,672,0,0,0,0,0,2048,40611988,333764,40278224,6336,40796,172616588,264108356,30376,0,61088,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111900.139538
46397156,20778780,25618376,0,21125948,0,1136680,64750888,163302556,23355892,262144000,6107136,138176,680,0,0,0,0,0,2048,40598048,333764,40264284,6336,40796,172480480,264108356,30380,0,61616,2732920,136460,168,2869380,14376,30411152,31248380,30380,34156673340,34359738367,692700,0,0,1430111901.151623
46419488,20799040,25620448,0,21146024,0,1136680,64750908,163302556,23375960,262144000,6107136,138176,700,0,0,0,0,0,2048,40595976,333764,40262212,6336,40796,172460144,264108356,30380,0,61656,2732920,136460,168,2869380,14376,30411152,31248380,30380,34156673340,34359738367,692700,0,0,1430111902.158698
45677484,20057036,25620448,0,20403720,0,1136680,64750908,163302556,42728160,262144000,6107136,138176,688,0,0,0,0,0,2048,40595976,333764,40262212,6336,40796,173165076,264108356,30376,0,99724,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111903.172309
45691668,20071220,25620448,0,20418300,0,1136680,64750908,163302556,42742716,262144000,6107136,138176,692,0,0,0,0,0,2048,40595976,333764,40262212,6336,40796,173150852,264108356,30376,0,99724,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111904.186339
45714740,20094288,25620452,0,20441148,0,1136680,64750908,163302556,42765376,262144000,6107136,138176,700,0,0,0,0,0,2048,40596012,333764,40262248,6336,40808,173128132,264108356,30376,0,99876,2732920,136460,168,2869380,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430111905.200029
